Id,BoxID,layer,path,Buff_dist
0,61,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,937.42641
0,62,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1673.5249
0,63,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1413.2935
0,64,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1226.1949
0,65,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,2741.737
0,66,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,748.31715
0,67,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,2625.889
0,68,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1237.7253
0,69,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1180.5467
0,70,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,2350.0988
0,71,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1094.1204
0,72,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1841.4606
0,73,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,2057.2276
0,74,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1070.2152
0,75,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1560.265
